REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
Globe,CEMCSPLANT,1,2039,1e-05
Globe,CEMCSPLANT,1,2040,1e-05
Globe,CEMCSPLANT,1,2041,1e-05
Globe,CEMCSPLANT,1,2042,1e-05
Globe,CEMCSPLANT,1,2043,1e-05
Globe,CEMCSPLANT,1,2044,1e-05
Globe,CEMCSPLANT,1,2045,1e-05
Globe,CEMCSPLANT,1,2046,1e-05
Globe,CEMCSPLANT,1,2047,1e-05
Globe,CEMCSPLANT,1,2048,1e-05
Globe,CEMCSPLANT,1,2049,1e-05
Globe,CEMCSPLANT,1,2050,1e-05
Globe,CEMCSPLANT,1,2051,1e-05
Globe,CEMCSPLANT,1,2052,1e-05
Globe,CEMCSPLANT,1,2053,1e-05
Globe,CEMCSPLANT,1,2054,1e-05
Globe,CEMCSPLANT,1,2055,1e-05
Globe,CEMCSPLANT,1,2056,1e-05
Globe,CEMCSPLANT,1,2057,1e-05
Globe,CEMCSPLANT,1,2058,1e-05
Globe,CEMCSPLANT,1,2059,1e-05
Globe,CEMCSPLANT,1,2060,1e-05
Globe,CEMCSPLANT,2,2010,10000000.0
Globe,CEMCSPLANT,2,2011,10000000.0
Globe,CEMCSPLANT,2,2012,10000000.0
Globe,CEMCSPLANT,2,2013,10000000.0
Globe,CEMCSPLANT,2,2014,10000000.0
Globe,CEMCSPLANT,2,2015,10000000.0
Globe,CEMCSPLANT,2,2016,10000000.0
Globe,CEMCSPLANT,2,2017,10000000.0
Globe,CEMCSPLANT,2,2018,10000000.0
Globe,CEMCSPLANT,2,2019,10000000.0
Globe,CEMCSPLANT,2,2020,10000000.0
Globe,CEMCSPLANT,2,2021,10000000.0
Globe,CEMCSPLANT,2,2022,10000000.0
Globe,CEMCSPLANT,2,2023,10000000.0
Globe,CEMCSPLANT,2,2024,10000000.0
Globe,CEMCSPLANT,2,2025,10000000.0
Globe,CEMCSPLANT,2,2026,10000000.0
Globe,CEMCSPLANT,2,2027,10000000.0
Globe,CEMCSPLANT,2,2028,10000000.0
Globe,CEMCSPLANT,2,2029,10000000.0
Globe,CEMCSPLANT,2,2030,10000000.0
Globe,CEMCSPLANT,2,2031,10000000.0
Globe,CEMCSPLANT,2,2032,10000000.0
Globe,CEMCSPLANT,2,2033,10000000.0
Globe,CEMCSPLANT,2,2034,10000000.0
Globe,CEMCSPLANT,2,2035,10000000.0
Globe,CEMCSPLANT,2,2036,10000000.0
Globe,CEMCSPLANT,2,2037,10000000.0
Globe,CEMCSPLANT,2,2038,10000000.0
Globe,CEMCSPLANT,2,2039,10000000.0
Globe,CEMCSPLANT,2,2040,10000000.0
Globe,CEMCSPLANT,2,2041,10000000.0
Globe,CEMCSPLANT,2,2042,10000000.0
Globe,CEMCSPLANT,2,2043,10000000.0
Globe,CEMCSPLANT,2,2044,10000000.0
Globe,CEMCSPLANT,2,2045,10000000.0
Globe,CEMCSPLANT,2,2046,10000000.0
Globe,CEMCSPLANT,2,2047,10000000.0
Globe,CEMCSPLANT,2,2048,10000000.0
Globe,CEMCSPLANT,2,2049,10000000.0
Globe,CEMCSPLANT,2,2050,10000000.0
Globe,CEMCSPLANT,2,2051,10000000.0
Globe,CEMCSPLANT,2,2052,10000000.0
Globe,CEMCSPLANT,2,2053,10000000.0
Globe,CEMCSPLANT,2,2054,10000000.0
Globe,CEMCSPLANT,2,2055,10000000.0
Globe,CEMCSPLANT,2,2056,10000000.0
Globe,CEMCSPLANT,2,2057,10000000.0
Globe,CEMCSPLANT,2,2058,10000000.0
Globe,CEMCSPLANT,2,2059,10000000.0
Globe,CEMCSPLANT,2,2060,10000000.0
Globe,FERTPLANT,1,2010,15.0
Globe,FERTPLANT,1,2011,15.0
Globe,FERTPLANT,1,2012,15.0
Globe,FERTPLANT,1,2013,15.0
Globe,FERTPLANT,1,2014,15.0
Globe,FERTPLANT,1,2015,15.0
Globe,FERTPLANT,1,2016,15.0
Globe,FERTPLANT,1,2017,15.0
Globe,FERTPLANT,1,2018,15.0
Globe,FERTPLANT,1,2019,15.0
Globe,FERTPLANT,1,2020,15.0
Globe,FERTPLANT,1,2021,15.0
Globe,FERTPLANT,1,2022,15.0
Globe,FERTPLANT,1,2023,15.0
Globe,FERTPLANT,1,2024,15.0
Globe,FERTPLANT,1,2025,15.0
Globe,FERTPLANT,1,2026,15.0
Globe,FERTPLANT,1,2027,15.0
Globe,FERTPLANT,1,2028,15.0
Globe,FERTPLANT,1,2029,15.0
Globe,FERTPLANT,1,2030,15.0
Globe,FERTPLANT,1,2031,15.0
Globe,FERTPLANT,1,2032,15.0
Globe,FERTPLANT,1,2033,15.0
Globe,FERTPLANT,1,2034,15.0
Globe,FERTPLANT,1,2035,15.0
Globe,FERTPLANT,1,2036,15.0
Globe,FERTPLANT,1,2037,15.0
Globe,FERTPLANT,1,2038,15.0
Globe,FERTPLANT,1,2039,15.0
Globe,FERTPLANT,1,2040,15.0
Globe,FERTPLANT,1,2041,15.0
Globe,FERTPLANT,1,2042,15.0
Globe,FERTPLANT,1,2043,15.0
Globe,FERTPLANT,1,2044,15.0
Globe,FERTPLANT,1,2045,15.0
Globe,FERTPLANT,1,2046,15.0
Globe,FERTPLANT,1,2047,15.0
Globe,FERTPLANT,1,2048,15.0
Globe,FERTPLANT,1,2049,15.0
Globe,FERTPLANT,1,2050,15.0
Globe,FERTPLANT,1,2051,15.0
Globe,FERTPLANT,1,2052,15.0
Globe,FERTPLANT,1,2053,15.0
Globe,FERTPLANT,1,2054,15.0
Globe,FERTPLANT,1,2055,15.0
Globe,FERTPLANT,1,2056,15.0
Globe,FERTPLANT,1,2057,15.0
Globe,FERTPLANT,1,2058,15.0
Globe,FERTPLANT,1,2059,15.0
Globe,FERTPLANT,1,2060,15.0
Globe,FERTPLANT,2,2010,10000000.0
Globe,FERTPLANT,2,2011,10000000.0
Globe,FERTPLANT,2,2012,10000000.0
Globe,FERTPLANT,2,2013,10000000.0
Globe,FERTPLANT,2,2014,10000000.0
Globe,FERTPLANT,2,2015,10000000.0
Globe,FERTPLANT,2,2016,10000000.0
Globe,FERTPLANT,2,2017,10000000.0
Globe,FERTPLANT,2,2018,10000000.0
Globe,FERTPLANT,2,2019,10000000.0
Globe,FERTPLANT,2,2020,10000000.0
Globe,FERTPLANT,2,2021,10000000.0
Globe,FERTPLANT,2,2022,10000000.0
Globe,FERTPLANT,2,2023,10000000.0
Globe,FERTPLANT,2,2024,10000000.0
Globe,FERTPLANT,2,2025,10000000.0
Globe,FERTPLANT,2,2026,10000000.0
Globe,FERTPLANT,2,2027,10000000.0
Globe,FERTPLANT,2,2028,10000000.0
Globe,FERTPLANT,2,2029,10000000.0
Globe,FERTPLANT,2,2030,10000000.0
Globe,FERTPLANT,2,2031,10000000.0
Globe,FERTPLANT,2,2032,10000000.0
Globe,FERTPLANT,2,2033,10000000.0
Globe,FERTPLANT,2,2034,10000000.0
Globe,FERTPLANT,2,2035,10000000.0
Globe,FERTPLANT,2,2036,10000000.0
Globe,FERTPLANT,2,2037,10000000.0
Globe,FERTPLANT,2,2038,10000000.0
Globe,FERTPLANT,2,2039,10000000.0
Globe,FERTPLANT,2,2040,10000000.0
Globe,FERTPLANT,2,2041,10000000.0
Globe,FERTPLANT,2,2042,10000000.0
Globe,FERTPLANT,2,2043,10000000.0
Globe,FERTPLANT,2,2044,10000000.0
Globe,FERTPLANT,2,2045,10000000.0
Globe,FERTPLANT,2,2046,10000000.0
Globe,FERTPLANT,2,2047,10000000.0
Globe,FERTPLANT,2,2048,10000000.0
Globe,FERTPLANT,2,2049,10000000.0
Globe,FERTPLANT,2,2050,10000000.0
Globe,FERTPLANT,2,2051,10000000.0
Globe,FERTPLANT,2,2052,10000000.0
Globe,FERTPLANT,2,2053,10000000.0
Globe,FERTPLANT,2,2054,10000000.0
Globe,FERTPLANT,2,2055,10000000.0
Globe,FERTPLANT,2,2056,10000000.0
Globe,FERTPLANT,2,2057,10000000.0
Globe,FERTPLANT,2,2058,10000000.0
Globe,FERTPLANT,2,2059,10000000.0
Globe,FERTPLANT,2,2060,10000000.0
Globe,LA,2,2010,1000000000.0
Globe,LA,2,2011,1000000000.0
Globe,LA,2,2012,1000000000.0
Globe,LA,2,2013,1000000000.0
Globe,LA,2,2014,1000000000.0
Globe,LA,2,2015,1000000000.0
Globe,LA,2,2016,1000000000.0
Globe,LA,2,2017,1000000000.0
Globe,LA,2,2018,1000000000.0
Globe,LA,2,2019,1000000000.0
Globe,LA,2,2020,1000000000.0
Globe,LA,2,2021,1000000000.0
Globe,LA,2,2022,1000000000.0
Globe,LA,2,2023,1000000000.0
Globe,LA,2,2024,1000000000.0
Globe,LA,2,2025,1000000000.0
Globe,LA,2,2026,1000000000.0
Globe,LA,2,2027,1000000000.0
Globe,LA,2,2028,1000000000.0
Globe,LA,2,2029,1000000000.0
Globe,LA,2,2030,1000000000.0
Globe,LA,2,2031,1000000000.0
Globe,LA,2,2032,1000000000.0
Globe,LA,2,2033,1000000000.0
Globe,LA,2,2034,1000000000.0
Globe,LA,2,2035,1000000000.0
Globe,LA,2,2036,1000000000.0
Globe,LA,2,2037,1000000000.0
Globe,LA,2,2038,1000000000.0
Globe,LA,2,2039,1000000000.0
Globe,LA,2,2040,1000000000.0
Globe,LA,2,2041,1000000000.0
Globe,LA,2,2042,1000000000.0
Globe,LA,2,2043,1000000000.0
Globe,LA,2,2044,1000000000.0
Globe,LA,2,2045,1000000000.0
Globe,LA,2,2046,1000000000.0
Globe,LA,2,2047,1000000000.0
Globe,LA,2,2048,1000000000.0
Globe,LA,2,2049,1000000000.0
Globe,LA,2,2050,1000000000.0
Globe,LA,2,2051,1000000000.0
Globe,LA,2,2052,1000000000.0
Globe,LA,2,2053,1000000000.0
Globe,LA,2,2054,1000000000.0
Globe,LA,2,2055,1000000000.0
Globe,LA,2,2056,1000000000.0
Globe,LA,2,2057,1000000000.0
Globe,LA,2,2058,1000000000.0
Globe,LA,2,2059,1000000000.0
Globe,LA,2,2060,1000000000.0
Globe,LA1,2,2010,1000000000.0
Globe,LA1,2,2011,1000000000.0
Globe,LA1,2,2012,1000000000.0
Globe,LA1,2,2013,1000000000.0
Globe,LA1,2,2014,1000000000.0
Globe,LA1,2,2015,1000000000.0
Globe,LA1,2,2016,1000000000.0
Globe,LA1,2,2017,1000000000.0
Globe,LA1,2,2018,1000000000.0
Globe,LA1,2,2019,1000000000.0
Globe,LA1,2,2020,1000000000.0
Globe,LA1,2,2021,1000000000.0
Globe,LA1,2,2022,1000000000.0
Globe,LA1,2,2023,1000000000.0
Globe,LA1,2,2024,1000000000.0
Globe,LA1,2,2025,1000000000.0
Globe,LA1,2,2026,1000000000.0
Globe,LA1,2,2027,1000000000.0
Globe,LA1,2,2028,1000000000.0
Globe,LA1,2,2029,1000000000.0
Globe,LA1,2,2030,1000000000.0
Globe,LA1,2,2031,1000000000.0
Globe,LA1,2,2032,1000000000.0
Globe,LA1,2,2033,1000000000.0
Globe,LA1,2,2034,1000000000.0
Globe,LA1,2,2035,1000000000.0
Globe,LA1,2,2036,1000000000.0
Globe,LA1,2,2037,1000000000.0
Globe,LA1,2,2038,1000000000.0
Globe,LA1,2,2039,1000000000.0
Globe,LA1,2,2040,1000000000.0
Globe,LA1,2,2041,1000000000.0
Globe,LA1,2,2042,1000000000.0
Globe,LA1,2,2043,1000000000.0
Globe,LA1,2,2044,1000000000.0
Globe,LA1,2,2045,1000000000.0
Globe,LA1,2,2046,1000000000.0
Globe,LA1,2,2047,1000000000.0
Globe,LA1,2,2048,1000000000.0
Globe,LA1,2,2049,1000000000.0
Globe,LA1,2,2050,1000000000.0
Globe,LA1,2,2051,1000000000.0
Globe,LA1,2,2052,1000000000.0
Globe,LA1,2,2053,1000000000.0
Globe,LA1,2,2054,1000000000.0
Globe,LA1,2,2055,1000000000.0
Globe,LA1,2,2056,1000000000.0
Globe,LA1,2,2057,1000000000.0
Globe,LA1,2,2058,1000000000.0
Globe,LA1,2,2059,1000000000.0
Globe,LA1,2,2060,1000000000.0
Globe,LA1_i,2,2010,1000000000.0
Globe,LA1_i,2,2011,1000000000.0
Globe,LA1_i,2,2012,1000000000.0
Globe,LA1_i,2,2013,1000000000.0
Globe,LA1_i,2,2014,1000000000.0
Globe,LA1_i,2,2015,1000000000.0
Globe,LA1_i,2,2016,1000000000.0
Globe,LA1_i,2,2017,1000000000.0
Globe,LA1_i,2,2018,1000000000.0
Globe,LA1_i,2,2019,1000000000.0
Globe,LA1_i,2,2020,1000000000.0
Globe,LA1_i,2,2021,1000000000.0
Globe,LA1_i,2,2022,1000000000.0
Globe,LA1_i,2,2023,1000000000.0
Globe,LA1_i,2,2024,1000000000.0
Globe,LA1_i,2,2025,1000000000.0
Globe,LA1_i,2,2026,1000000000.0
Globe,LA1_i,2,2027,1000000000.0
Globe,LA1_i,2,2028,1000000000.0
Globe,LA1_i,2,2029,1000000000.0
Globe,LA1_i,2,2030,1000000000.0
Globe,LA1_i,2,2031,1000000000.0
Globe,LA1_i,2,2032,1000000000.0
Globe,LA1_i,2,2033,1000000000.0
Globe,LA1_i,2,2034,1000000000.0
Globe,LA1_i,2,2035,1000000000.0
Globe,LA1_i,2,2036,1000000000.0
Globe,LA1_i,2,2037,1000000000.0
Globe,LA1_i,2,2038,1000000000.0
Globe,LA1_i,2,2039,1000000000.0
Globe,LA1_i,2,2040,1000000000.0
Globe,LA1_i,2,2041,1000000000.0
Globe,LA1_i,2,2042,1000000000.0
Globe,LA1_i,2,2043,1000000000.0
Globe,LA1_i,2,2044,1000000000.0
Globe,LA1_i,2,2045,1000000000.0
Globe,LA1_i,2,2046,1000000000.0
Globe,LA1_i,2,2047,1000000000.0
Globe,LA1_i,2,2048,1000000000.0
Globe,LA1_i,2,2049,1000000000.0
Globe,LA1_i,2,2050,1000000000.0
Globe,LA1_i,2,2051,1000000000.0
Globe,LA1_i,2,2052,1000000000.0
Globe,LA1_i,2,2053,1000000000.0
Globe,LA1_i,2,2054,1000000000.0
Globe,LA1_i,2,2055,1000000000.0
Globe,LA1_i,2,2056,1000000000.0
Globe,LA1_i,2,2057,1000000000.0
Globe,LA1_i,2,2058,1000000000.0
Globe,LA1_i,2,2059,1000000000.0
Globe,LA1_i,2,2060,1000000000.0
Globe,LA1_i_PROD,1,2010,0.795
Globe,LA1_i_PROD,1,2011,0.795
Globe,LA1_i_PROD,1,2012,0.795
Globe,LA1_i_PROD,1,2013,0.795
Globe,LA1_i_PROD,1,2014,0.795
Globe,LA1_i_PROD,1,2015,0.795
Globe,LA1_i_PROD,1,2016,0.795
Globe,LA1_i_PROD,1,2017,0.795
Globe,LA1_i_PROD,1,2018,0.795
Globe,LA1_i_PROD,1,2019,0.795
Globe,LA1_i_PROD,1,2020,0.795
Globe,LA1_i_PROD,1,2021,0.795
Globe,LA1_i_PROD,1,2022,0.795
Globe,LA1_i_PROD,1,2023,0.795
Globe,LA1_i_PROD,1,2024,0.795
Globe,LA1_i_PROD,1,2025,0.795
Globe,LA1_i_PROD,1,2026,0.795
Globe,LA1_i_PROD,1,2027,0.795
Globe,LA1_i_PROD,1,2028,0.795
Globe,LA1_i_PROD,1,2029,0.795
Globe,LA1_i_PROD,1,2030,0.795
Globe,LA1_i_PROD,1,2031,0.795
Globe,LA1_i_PROD,1,2032,0.795
Globe,LA1_i_PROD,1,2033,0.795
Globe,LA1_i_PROD,1,2034,0.795
Globe,LA1_i_PROD,1,2035,0.795
Globe,LA1_i_PROD,1,2036,0.795
Globe,LA1_i_PROD,1,2037,0.795
Globe,LA1_i_PROD,1,2038,0.795
Globe,LA1_i_PROD,1,2039,0.795
Globe,LA1_i_PROD,1,2040,0.795
Globe,LA1_i_PROD,1,2041,0.795
Globe,LA1_i_PROD,1,2042,0.795
Globe,LA1_i_PROD,1,2043,0.795
Globe,LA1_i_PROD,1,2044,0.795
Globe,LA1_i_PROD,1,2045,0.795
Globe,LA1_i_PROD,1,2046,0.795
Globe,LA1_i_PROD,1,2047,0.795
Globe,LA1_i_PROD,1,2048,0.795
Globe,LA1_i_PROD,1,2049,0.795
Globe,LA1_i_PROD,1,2050,0.795
Globe,LA1_i_PROD,1,2051,0.795
Globe,LA1_i_PROD,1,2052,0.795
Globe,LA1_i_PROD,1,2053,0.795
Globe,LA1_i_PROD,1,2054,0.795
Globe,LA1_i_PROD,1,2055,0.795
Globe,LA1_i_PROD,1,2056,0.795
Globe,LA1_i_PROD,1,2057,0.795
Globe,LA1_i_PROD,1,2058,0.795
Globe,LA1_i_PROD,1,2059,0.795
Globe,LA1_i_PROD,1,2060,0.795
Globe,LA1_i_PROD,2,2010,1000000000000.0
Globe,LA1_i_PROD,2,2011,1000000000000.0
Globe,LA1_i_PROD,2,2012,1000000000000.0
Globe,LA1_i_PROD,2,2013,1000000000000.0
Globe,LA1_i_PROD,2,2014,1000000000000.0
Globe,LA1_i_PROD,2,2015,1000000000000.0
Globe,LA1_i_PROD,2,2016,1000000000000.0
Globe,LA1_i_PROD,2,2017,1000000000000.0
Globe,LA1_i_PROD,2,2018,1000000000000.0
Globe,LA1_i_PROD,2,2019,1000000000000.0
Globe,LA1_i_PROD,2,2020,1000000000000.0
Globe,LA1_i_PROD,2,2021,1000000000000.0
Globe,LA1_i_PROD,2,2022,1000000000000.0
Globe,LA1_i_PROD,2,2023,1000000000000.0
Globe,LA1_i_PROD,2,2024,1000000000000.0
Globe,LA1_i_PROD,2,2025,1000000000000.0
Globe,LA1_i_PROD,2,2026,1000000000000.0
Globe,LA1_i_PROD,2,2027,1000000000000.0
Globe,LA1_i_PROD,2,2028,1000000000000.0
Globe,LA1_i_PROD,2,2029,1000000000000.0
Globe,LA1_i_PROD,2,2030,1000000000000.0
Globe,LA1_i_PROD,2,2031,1000000000000.0
Globe,LA1_i_PROD,2,2032,1000000000000.0
Globe,LA1_i_PROD,2,2033,1000000000000.0
Globe,LA1_i_PROD,2,2034,1000000000000.0
Globe,LA1_i_PROD,2,2035,1000000000000.0
Globe,LA1_i_PROD,2,2036,1000000000000.0
Globe,LA1_i_PROD,2,2037,1000000000000.0
Globe,LA1_i_PROD,2,2038,1000000000000.0
Globe,LA1_i_PROD,2,2039,1000000000000.0
Globe,LA1_i_PROD,2,2040,1000000000000.0
Globe,LA1_i_PROD,2,2041,1000000000000.0
Globe,LA1_i_PROD,2,2042,1000000000000.0
Globe,LA1_i_PROD,2,2043,1000000000000.0
Globe,LA1_i_PROD,2,2044,1000000000000.0
Globe,LA1_i_PROD,2,2045,1000000000000.0
Globe,LA1_i_PROD,2,2046,1000000000000.0
Globe,LA1_i_PROD,2,2047,1000000000000.0
Globe,LA1_i_PROD,2,2048,1000000000000.0
Globe,LA1_i_PROD,2,2049,1000000000000.0
Globe,LA1_i_PROD,2,2050,1000000000000.0
Globe,LA1_i_PROD,2,2051,1000000000000.0
Globe,LA1_i_PROD,2,2052,1000000000000.0
Globe,LA1_i_PROD,2,2053,1000000000000.0
Globe,LA1_i_PROD,2,2054,1000000000000.0
Globe,LA1_i_PROD,2,2055,1000000000000.0
Globe,LA1_i_PROD,2,2056,1000000000000.0
Globe,LA1_i_PROD,2,2057,1000000000000.0
Globe,LA1_i_PROD,2,2058,1000000000000.0
Globe,LA1_i_PROD,2,2059,1000000000000.0
Globe,LA1_i_PROD,2,2060,1000000000000.0
Globe,LA1_PROD,1,2010,0.6758
Globe,LA1_PROD,1,2011,0.6758
Globe,LA1_PROD,1,2012,0.6758
Globe,LA1_PROD,1,2013,0.6758
Globe,LA1_PROD,1,2014,0.6758
Globe,LA1_PROD,1,2015,0.6758
Globe,LA1_PROD,1,2016,0.6758
Globe,LA1_PROD,1,2017,0.6758
Globe,LA1_PROD,1,2018,0.6758
Globe,LA1_PROD,1,2019,0.6758
Globe,LA1_PROD,1,2020,0.6758
Globe,LA1_PROD,1,2021,0.6758
Globe,LA1_PROD,1,2022,0.6758
Globe,LA1_PROD,1,2023,0.6758
Globe,LA1_PROD,1,2024,0.6758
Globe,LA1_PROD,1,2025,0.6758
Globe,LA1_PROD,1,2026,0.6758
Globe,LA1_PROD,1,2027,0.6758
Globe,LA1_PROD,1,2028,0.6758
Globe,LA1_PROD,1,2029,0.6758
Globe,LA1_PROD,1,2030,0.6758
Globe,LA1_PROD,1,2031,0.6758
Globe,LA1_PROD,1,2032,0.6758
Globe,LA1_PROD,1,2033,0.6758
Globe,LA1_PROD,1,2034,0.6758
Globe,LA1_PROD,1,2035,0.6758
Globe,LA1_PROD,1,2036,0.6758
Globe,LA1_PROD,1,2037,0.6758
Globe,LA1_PROD,1,2038,0.6758
Globe,LA1_PROD,1,2039,0.6758
Globe,LA1_PROD,1,2040,0.6758
Globe,LA1_PROD,1,2041,0.6758
Globe,LA1_PROD,1,2042,0.6758
Globe,LA1_PROD,1,2043,0.6758
Globe,LA1_PROD,1,2044,0.6758
Globe,LA1_PROD,1,2045,0.6758
Globe,LA1_PROD,1,2046,0.6758
Globe,LA1_PROD,1,2047,0.6758
Globe,LA1_PROD,1,2048,0.6758
Globe,LA1_PROD,1,2049,0.6758
Globe,LA1_PROD,1,2050,0.6758
Globe,LA1_PROD,1,2051,0.6758
Globe,LA1_PROD,1,2052,0.6758
Globe,LA1_PROD,1,2053,0.6758
Globe,LA1_PROD,1,2054,0.6758
Globe,LA1_PROD,1,2055,0.6758
Globe,LA1_PROD,1,2056,0.6758
Globe,LA1_PROD,1,2057,0.6758
Globe,LA1_PROD,1,2058,0.6758
Globe,LA1_PROD,1,2059,0.6758
Globe,LA1_PROD,1,2060,0.6758
Globe,LA1_PROD,2,2010,1000000000000.0
Globe,LA1_PROD,2,2011,1000000000000.0
Globe,LA1_PROD,2,2012,1000000000000.0
Globe,LA1_PROD,2,2013,1000000000000.0
Globe,LA1_PROD,2,2014,1000000000000.0
Globe,LA1_PROD,2,2015,1000000000000.0
Globe,LA1_PROD,2,2016,1000000000000.0
Globe,LA1_PROD,2,2017,1000000000000.0
Globe,LA1_PROD,2,2018,1000000000000.0
Globe,LA1_PROD,2,2019,1000000000000.0
Globe,LA1_PROD,2,2020,1000000000000.0
Globe,LA1_PROD,2,2021,1000000000000.0
Globe,LA1_PROD,2,2022,1000000000000.0
Globe,LA1_PROD,2,2023,1000000000000.0
Globe,LA1_PROD,2,2024,1000000000000.0
Globe,LA1_PROD,2,2025,1000000000000.0
Globe,LA1_PROD,2,2026,1000000000000.0
Globe,LA1_PROD,2,2027,1000000000000.0
Globe,LA1_PROD,2,2028,1000000000000.0
Globe,LA1_PROD,2,2029,1000000000000.0
Globe,LA1_PROD,2,2030,1000000000000.0
Globe,LA1_PROD,2,2031,1000000000000.0
Globe,LA1_PROD,2,2032,1000000000000.0
Globe,LA1_PROD,2,2033,1000000000000.0
Globe,LA1_PROD,2,2034,1000000000000.0
Globe,LA1_PROD,2,2035,1000000000000.0
Globe,LA1_PROD,2,2036,1000000000000.0
Globe,LA1_PROD,2,2037,1000000000000.0
Globe,LA1_PROD,2,2038,1000000000000.0
Globe,LA1_PROD,2,2039,1000000000000.0
Globe,LA1_PROD,2,2040,1000000000000.0
Globe,LA1_PROD,2,2041,1000000000000.0
Globe,LA1_PROD,2,2042,1000000000000.0
Globe,LA1_PROD,2,2043,1000000000000.0
Globe,LA1_PROD,2,2044,1000000000000.0
Globe,LA1_PROD,2,2045,1000000000000.0
Globe,LA1_PROD,2,2046,1000000000000.0
Globe,LA1_PROD,2,2047,1000000000000.0
Globe,LA1_PROD,2,2048,1000000000000.0
Globe,LA1_PROD,2,2049,1000000000000.0
Globe,LA1_PROD,2,2050,1000000000000.0
Globe,LA1_PROD,2,2051,1000000000000.0
Globe,LA1_PROD,2,2052,1000000000000.0
Globe,LA1_PROD,2,2053,1000000000000.0
Globe,LA1_PROD,2,2054,1000000000000.0
Globe,LA1_PROD,2,2055,1000000000000.0
Globe,LA1_PROD,2,2056,1000000000000.0
Globe,LA1_PROD,2,2057,1000000000000.0
Globe,LA1_PROD,2,2058,1000000000000.0
Globe,LA1_PROD,2,2059,1000000000000.0
Globe,LA1_PROD,2,2060,1000000000000.0
Globe,LA2,2,2010,1000000000.0
Globe,LA2,2,2011,1000000000.0
Globe,LA2,2,2012,1000000000.0
Globe,LA2,2,2013,1000000000.0
Globe,LA2,2,2014,1000000000.0
Globe,LA2,2,2015,1000000000.0
Globe,LA2,2,2016,1000000000.0
Globe,LA2,2,2017,1000000000.0
Globe,LA2,2,2018,1000000000.0
Globe,LA2,2,2019,1000000000.0
Globe,LA2,2,2020,1000000000.0
Globe,LA2,2,2021,1000000000.0
Globe,LA2,2,2022,1000000000.0
Globe,LA2,2,2023,1000000000.0
Globe,LA2,2,2024,1000000000.0
Globe,LA2,2,2025,1000000000.0
Globe,LA2,2,2026,1000000000.0
Globe,LA2,2,2027,1000000000.0
Globe,LA2,2,2028,1000000000.0
Globe,LA2,2,2029,1000000000.0
Globe,LA2,2,2030,1000000000.0
Globe,LA2,2,2031,1000000000.0
Globe,LA2,2,2032,1000000000.0
Globe,LA2,2,2033,1000000000.0
Globe,LA2,2,2034,1000000000.0
Globe,LA2,2,2035,1000000000.0
Globe,LA2,2,2036,1000000000.0
Globe,LA2,2,2037,1000000000.0
Globe,LA2,2,2038,1000000000.0
Globe,LA2,2,2039,1000000000.0
Globe,LA2,2,2040,1000000000.0
Globe,LA2,2,2041,1000000000.0
Globe,LA2,2,2042,1000000000.0
Globe,LA2,2,2043,1000000000.0
Globe,LA2,2,2044,1000000000.0
Globe,LA2,2,2045,1000000000.0
Globe,LA2,2,2046,1000000000.0
Globe,LA2,2,2047,1000000000.0
Globe,LA2,2,2048,1000000000.0
Globe,LA2,2,2049,1000000000.0
Globe,LA2,2,2050,1000000000.0
Globe,LA2,2,2051,1000000000.0
Globe,LA2,2,2052,1000000000.0
Globe,LA2,2,2053,1000000000.0
Globe,LA2,2,2054,1000000000.0
Globe,LA2,2,2055,1000000000.0
Globe,LA2,2,2056,1000000000.0
Globe,LA2,2,2057,1000000000.0
Globe,LA2,2,2058,1000000000.0
Globe,LA2,2,2059,1000000000.0
Globe,LA2,2,2060,1000000000.0
Globe,LA2_PROD,2,2010,1000000000000.0
Globe,LA2_PROD,2,2011,1000000000000.0
Globe,LA2_PROD,2,2012,1000000000000.0
Globe,LA2_PROD,2,2013,1000000000000.0
Globe,LA2_PROD,2,2014,1000000000000.0
Globe,LA2_PROD,2,2015,1000000000000.0
Globe,LA2_PROD,2,2016,1000000000000.0
Globe,LA2_PROD,2,2017,1000000000000.0
Globe,LA2_PROD,2,2018,1000000000000.0
Globe,LA2_PROD,2,2019,1000000000000.0
Globe,LA2_PROD,2,2020,1000000000000.0
Globe,LA2_PROD,2,2021,1000000000000.0
Globe,LA2_PROD,2,2022,1000000000000.0
Globe,LA2_PROD,2,2023,1000000000000.0
Globe,LA2_PROD,2,2024,1000000000000.0
Globe,LA2_PROD,2,2025,1000000000000.0
Globe,LA2_PROD,2,2026,1000000000000.0
Globe,LA2_PROD,2,2027,1000000000000.0
Globe,LA2_PROD,2,2028,1000000000000.0
Globe,LA2_PROD,2,2029,1000000000000.0
Globe,LA2_PROD,2,2030,1000000000000.0
Globe,LA2_PROD,2,2031,1000000000000.0
Globe,LA2_PROD,2,2032,1000000000000.0
Globe,LA2_PROD,2,2033,1000000000000.0
Globe,LA2_PROD,2,2034,1000000000000.0
Globe,LA2_PROD,2,2035,1000000000000.0
Globe,LA2_PROD,2,2036,1000000000000.0
Globe,LA2_PROD,2,2037,1000000000000.0
Globe,LA2_PROD,2,2038,1000000000000.0
Globe,LA2_PROD,2,2039,1000000000000.0
Globe,LA2_PROD,2,2040,1000000000000.0
Globe,LA2_PROD,2,2041,1000000000000.0
Globe,LA2_PROD,2,2042,1000000000000.0
